101143,2011,F,B,2y all,39,,7,,17.9
101143,2011,B,H,2y all,10,,5,,50.0
101143,2011,M,H,2y all,6,,2,,33.3
101143,2011,F,H,2y all,4,,3,,75.0
101143,2011,B,Ai,2y all,4,,2,,50.0
101143,2011,M,Ai,2y all,4,,2,,50.0
101143,2011,F,Ai,2y all,0,,0,,
101143,2011,B,A,2y all,10,,4,,40.0
101143,2011,M,A,2y all,8,,3,,37.5
101143,2011,F,A,2y all,2,,1,,50.0
101143,2012,B,X,2y all,553,103,122,18.6,22.1
101143,2012,M,X,2y all,344,,80,,23.3
101143,2012,F,X,2y all,209,,42,,20.1
101143,2012,B,W,2y all,400,,97,,24.2
101143,2012,M,W,2y all,259,,62,,23.9
101143,2012,F,W,2y all,141,,35,,24.8
101143,2012,B,B,2y all,112,,17,,15.2
101143,2012,M,B,2y all,63,,13,,20.6
101143,2012,F,B,2y all,49,,4,,8.2
101143,2012,B,H,2y all,17,,4,,23.5
101143,2012,M,H,2y all,9,,4,,44.4
101143,2012,F,H,2y all,8,,0,,0.0
101143,2012,B,Ai,2y all,3,,1,,33.3
101143,2012,M,Ai,2y all,0,,0,,
101143,2012,F,Ai,2y all,3,,1,,33.3
101143,2012,B,A,2y all,9,,1,,11.1
101143,2012,M,A,2y all,5,,0,,0.0
101143,2012,F,A,2y all,4,,1,,25.0
101143,2013,B,X,2y all,520,43,67,8.3,12.9
101143,2013,M,X,2y all,326,,44,,13.5
101143,2013,F,X,2y all,194,,23,,11.9
101143,2013,B,W,2y all,365,,49,,13.4
101143,2013,M,W,2y all,236,,33,,14.0
101143,2013,F,W,2y all,129,,16,,12.4
101143,2013,B,B,2y all,124,,11,,8.9
101143,2013,M,B,2y all,73,,6,,8.2
101143,2013,F,B,2y all,51,,5,,9.8
101143,2013,B,H,2y all,11,,1,,9.1
101143,2013,M,H,2y all,5,,1,,20.0
101143,2013,F,H,2y all,6,,0,,0.0
101143,2013,B,Ai,2y all,2,,0,,0.0
101143,2013,M,Ai,2y all,0,,0,,
101143,2013,F,Ai,2y all,2,,0,,0.0
101143,2013,B,A,2y all,5,,2,,40.0
101143,2013,M,A,2y all,3,,2,,66.7
101143,2013,F,A,2y all,2,,0,,0.0
101161,2011,B,X,2y all,868,118,129,13.6,14.9
101161,2011,M,X,2y all,392,,44,,11.2
101161,2011,F,X,2y all,476,,85,,17.9
101161,2011,B,W,2y all,607,,85,,14.0
101161,2011,M,W,2y all,289,,26,,9.0
101161,2011,F,W,2y all,318,,59,,18.6
101161,2011,B,B,2y all,187,,34,,18.2
101161,2011,M,B,2y all,67,,13,,19.4
101161,2011,F,B,2y all,120,,21,,17.5
101161,2011,B,H,2y all,18,,1,,5.6
101161,2011,M,H,2y all,14,,1,,7.1
101161,2011,F,H,2y all,4,,0,,0.0
101161,2011,B,Ai,2y all,16,,3,,18.8
101161,2011,M,Ai,2y all,5,,1,,20.0
101161,2011,F,Ai,2y all,11,,2,,18.2
101161,2011,B,A,2y all,5,,1,,20.0
101161,2011,M,A,2y all,3,,1,,33.3
